num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
75,92,29,618,939,13922211,18271,3935,150,16000000,2004,881,4.4,1.85,0
78,106,172,27,172,,30587,329,49,11000000,2008,55,7.1,2.35,3000
67,92,6,227,10000,23091,5664,11091,42,15000000,2008,304,6.2,2.35,921
216,161,929,116,488,336467,45449,943,192,13000000,2009,289,7.3,2.35,23000
54,92,143,613,1000,2964,7444,3086,42,16000000,2012,945,5.1,1.78,0
84,93,529,805,1000,,155249,4453,304,16000000,2009,884,8.1,1.85,115000
69,110,22,44,5000,,12817,5273,43,16000000,2013,170,6.7,2.35,0
208,122,0,567,883,2428883,21370,2896,132,16000000,2014,596,6.6,2.35,0
32,91,10,574,890,13571817,5312,3104,40,15600000,2002,578,4.5,1.85,939
20,45,,15,422,,19164,537,79,34000000,,57,8.1,16,16000
78,115,460,125,232,1554566,8624,699,180,,2002,150,6.6,1.66,824
21,94,4,518,844,508867,1033,3583,26,,2001,626,6.5,2.35,282
40,93,7,922,1000,1181197,3299,4329,24,15500000,2005,1000,5.9,1.85,191
40,94,7,17,235,81525,29392,303,91,15300000,2001,46,6.6,2.35,0
251,95,571,102,499,7774730,61912,1120,352,15500000,2006,298,6.5,1.85,0
94,105,102,383,901,234760500,126464,3464,175,14000000,1984,605,7.3,1.85,0
102,103,0,925,3000,285761243,311075,7521,305,18000000,1990,1000,7.5,1.85,20000
21,102,12000,801,19000,167780960,36918,21499,42,11000000,1987,875,5.9,1.85,3000
94,116,521,481,13000,177200000,77366,14701,194,22000000,1982,521,7.4,2.35,0
173,110,12000,555,10000,176781728,219171,13069,388,15000000,1986,1000,6.9,1.33,19000
287,120,0,5,103,128067808,217740,129,1641,15000000,2000,21,7.9,2.35,0
176,122,0,158,18000,130058047,822500,19078,2715,15000000,1999,828,8.4,2.35,22000
479,118,0,520,14000,138795342,503631,15732,636,15000000,2010,1000,8,1.85,64000
27,107,425,247,742,111936400,87538,2151,79,15000000,1988,384,6,1.85,0
20,45,,260,460,,18058,2380,68,,,292,7.3,16,0
60,102,4,882,17000,317040,6723,30978,36,15500000,2008,13000,6.8,2.35,1000
70,154,14000,271,852,94175854,60988,2592,199,15000000,1985,581,7.8,1.85,6000
43,103,2,13,94,,2659,213,25,,2009,80,5.7,2.35,558
1,141,335,635,11000,,62,13390,1,100000000,2016,744,6.1,2.35,0
454,114,77,305,19000,91121452,467613,20295,608,14000000,2014,393,8.1,2.35,165000
25,109,6,271,1000,69800000,18140,2419,60,10000000,1980,745,6.1,1.85,855
46,124,150,572,874,79900000,12974,2667,84,,1980,816,7.5,1.85,0
111,94,87,569,17000,64001297,32002,20154,103,15000000,2010,975,6.2,1.85,0
393,100,127,250,1000,71588220,134869,1949,304,20000000,2013,340,6.2,1.85,57000
318,101,0,598,2000,47000000,157857,4400,1191,300000,1978,742,7.9,2.35,12000
55,98,11000,624,816,61400000,71183,3617,183,15000000,1983,695,7.4,1.85,0
157,102,79,27,925,101978840,77724,1018,162,15000000,2013,38,6.6,1.85,26000
280,94,350,39,326,56437947,85333,486,421,9800000,2006,48,7.3,1.85,0
109,92,13000,217,925,73326666,189413,1953,306,15000000,1988,692,7.5,1.85,15000
41,113,0,607,2000,55184721,9811,6510,100,15000000,2007,721,5.6,1.85,1000
27,115,44,902,23000,50003300,36624,29370,132,15000000,1994,4000,7.3,1.85,0
462,95,43,259,11000,54322273,139749,11946,509,17000000,2012,326,6.4,2.35,29000
152,87,165,383,1000,47860214,34711,2452,468,15000000,2006,431,5,2.35,0
69,88,189,799,934,47811275,29008,3707,99,15000000,2002,927,5.4,1.85,896
140,183,517,652,22000,,232577,34025,1026,15000000,1978,11000,8.2,2.35,11000
130,97,272,957,22000,43022524,67604,29252,218,15000000,1997,4000,7.1,1.85,12000
66,94,13,566,925,42672630,27580,3423,172,17000000,2003,738,5.3,2.35,0
238,112,29,874,12000,42919096,64747,15800,122,15000000,2013,1000,6.5,2.35,12000
198,98,66,562,3000,42592530,29867,4567,181,15000000,2015,658,6.2,2.35,27000
154,104,0,1000,4000,40064955,92074,12170,502,15000000,1998,4000,6.4,1.85,0
19,118,13,2,90,39100956,13442,114,59,,1993,22,7.2,1.85,0
131,120,446,1000,22000,44886089,69576,40117,207,10000000,1997,13000,6.9,1.85,2000
97,99,11,971,11000,37882551,80305,15369,393,16000000,2001,983,5.7,1.85,0
355,109,453,953,15000,40983001,181025,27788,336,7000000,2012,10000,7.7,1.85,38000
138,105,488,13000,15000,20991497,39782,44037,172,37000000,2015,14000,5.4,1.85,11000
102,106,357,883,23000,35007180,26846,26652,193,15000000,2000,1000,5.6,1.85,0
419,123,120,149,13000,35887263,265507,14100,388,15000000,2014,876,7.7,2.35,90000
37,86,14,685,833,34308901,15939,4435,87,16000000,2003,807,5.1,2.35,0
78,120,18,944,20000,33771174,27044,22383,240,15000000,2000,1000,6.8,1.85,0
181,227,767,87,607,6000000,192775,1076,559,15000000,1962,202,8.4,2.2,11000
220,119,0,593,908,33386128,36372,3226,491,15000000,2009,764,4.9,1.85,3000
349,115,212,612,2000,37877959,86664,4896,252,15000000,2014,820,7.1,2.35,38000
241,114,29,616,956,32721635,67822,3861,279,15000000,2009,878,6.6,1.85,0
103,90,6,458,1000,31585300,38248,2666,250,15000000,2005,650,6.1,1.85,0
151,94,28,731,2000,30259652,26905,5440,614,15000000,2002,864,4.1,2.35,0
344,106,255,850,14000,163192114,229687,18003,637,125000000,2010,1000,5.8,2.35,15000
185,98,0,594,18000,30857814,294163,20060,718,16000000,1987,636,8.1,1.85,33000
112,126,18000,697,18000,30226144,47626,22745,118,15000000,2007,2000,7.6,2.35,0
676,100,0,228,33000,35054909,431578,34337,1264,15000000,2011,745,7.8,2.35,81000
74,89,10,231,811,29302097,23408,2167,105,15000000,2004,636,4.6,1.85,810
65,111,13,106,818,29106737,15582,1450,132,15000000,1998,511,6,1.85,849
274,100,35,306,10000,28637507,212167,11471,713,15000000,2007,1000,7,1.85,0
50,115,49,100,116,30127963,12596,525,64,15000000,2014,110,6.7,1.85,0
96,106,61,649,907,32645546,8427,3462,88,14000000,2005,807,6.4,1.85,1000
68,124,107,865,1000,27441122,14322,5135,116,15000000,2000,886,7.2,1.85,0
111,107,5,141,893,28014536,73347,2044,296,15000000,1997,822,7.4,1.85,0
128,99,3,628,14000,33860010,33088,16461,143,15000000,2009,982,4.8,1.85,0
160,90,31,162,193,26421314,28964,608,457,15000000,2000,184,4,1.85,949
93,101,26,266,838,24881000,57140,1812,195,15000000,1996,328,6.2,1.85,6000
278,119,11000,400,19000,23089926,166269,20391,735,15000000,2005,567,7.7,1.85,0
81,103,20,125,512,26161406,13874,1002,52,15000000,2010,316,6.7,2.35,0
58,134,133,258,12000,22954968,45703,12749,156,11500000,1993,310,7.9,2.35,0
153,155,0,170,3000,26384919,189032,3677,560,15000000,1997,360,7.9,2.35,0
25,94,11,232,1000,22189039,17074,2210,55,15000000,1993,605,5.5,1.85,466
46,95,15,461,1000,20998709,6095,3845,76,15000000,2006,786,6.2,2.35,1000
161,89,7,399,919,20801344,49721,2559,211,15000000,2007,557,5.1,2.35,0
108,97,83,579,912,21468807,13048,2682,227,14000000,2000,786,4.1,2.35,243
69,90,13,613,882,19158074,17983,2661,127,15000000,2002,874,6.7,2.35,0
78,92,8,129,472,18843314,27486,1045,284,20000000,2006,239,4.7,1.85,0
129,100,10,415,826,20566327,15385,2958,84,15000000,2016,622,6.4,2.35,0
135,117,19,461,3000,20218921,14814,4204,114,15000000,2010,646,6.3,2.35,0
96,84,119,918,989,17411331,17328,4660,237,15000000,1998,982,5.5,1.85,673
417,140,310,619,33000,21383298,187170,34413,376,15000000,2012,748,7.3,2.35,47000
172,108,79,537,775,24984868,50056,3033,152,15000000,2014,614,6.3,2.35,0
88,109,11,159,471,16459004,13320,1069,415,15000000,1999,308,4.9,2.35,327
388,131,0,383,10000,15700000,332065,11114,876,15000000,2008,602,7.6,1.85,16000
45,114,73,563,695,15100000,22797,3444,96,15000000,1984,654,6,2.35,0
414,97,181,748,11000,14938570,111625,14025,369,15000000,2012,820,6.2,2.35,20000
291,122,210,123,22000,17237244,57210,22574,158,15000000,2014,164,6.8,2.35,13000
97,87,374,484,826,14249005,39788,2689,619,15000000,2001,503,4.5,1.85,0
37,85,12,23,354,12701880,2037,568,22,15000000,2008,173,5.7,1.85,175
68,85,0,44,468,10353690,2673,646,31,,2007,67,8.4,1.78,116
90,101,36,377,1000,12801190,16340,2764,355,15000000,2000,786,4.6,2.35,356
81,121,16,526,907,12549485,4603,3633,91,15000000,2006,585,6.2,2.35,489
221,107,92,358,11000,13766014,106111,17627,181,15000000,2011,5000,7,2.35,49000
230,111,0,727,796,13034417,55665,2633,118,15000000,2009,787,6.9,2.35,10000
57,92,34,366,14000,11632420,19768,15644,135,,2001,442,6.1,2.35,566
119,97,164,308,436,12212417,30643,1172,144,15000000,2003,324,6.7,2.35,622
97,97,745,745,12000,11614236,9294,15209,140,15000000,1999,821,5.6,1.37,251
119,125,34,65,427,13337299,9649,729,226,20000000,2004,66,6.6,2.35,1000
42,124,11000,563,11000,10763469,13692,12685,55,15000000,1989,860,6.4,1.85,877
24,76,9,47,595,11144518,2724,1139,53,15000000,1998,417,2.8,1.85,436
208,107,561,353,746,15608545,53471,2377,224,15000000,2012,561,5.4,2.35,29000
42,91,23,629,925,10443316,7159,2913,88,15000000,1998,660,5,1.85,247
44,96,4,670,989,10494147,7403,3142,162,15000000,2000,841,5.1,1.85,648
230,142,0,1000,22000,9929000,152306,29475,513,15000000,1985,5000,8,1.85,16000
46,103,80,782,1000,10411980,22649,4676,212,15000000,2004,872,5.9,2.35,1000
18,60,,186,443,,7122,981,77,,,319,7.5,,576
249,117,0,12000,22000,17439163,537419,47728,1028,15000000,1998,12000,8.2,1.85,35000
197,116,153,539,3000,9396487,52421,5012,200,15000000,2006,788,7,2.35,0
71,118,41,274,556,9059588,17261,1873,125,15000000,2002,463,6.6,2.35,455
190,108,187,254,11000,9172810,24150,12178,118,16000000,2007,883,6.7,2.35,923
50,94,9,612,11000,8735529,8055,13524,89,15000000,2000,897,5.5,1.85,816
63,97,2,461,890,8586376,26598,3161,132,20000000,2002,852,4.9,1.85,1000
104,97,32,692,14000,8378141,18966,16502,141,15000000,2002,1000,6.9,2.35,0
,99,45,224,1000,,1465,2166,56,,1998,393,7.4,1.33,515
49,91,6,596,8000,8080116,6562,10732,66,15000000,2006,625,5.6,1.85,647
300,107,454,39,65,7757130,307639,173,513,15000000,2008,49,8,2.35,32000
43,95,24,426,931,9123834,4065,3322,33,15000000,2013,539,5.3,2.35,0
132,102,11,1000,15000,6409206,32311,33153,104,15000000,2008,14000,6.2,1.85,0
97,88,96,360,24000,6373693,11498,25637,53,15000000,2009,971,5.3,1.85,0
242,106,835,363,13000,7556708,30284,14544,102,15000000,2012,826,6.6,1.85,10000
218,92,11000,386,860,5306447,58967,2717,169,15000000,2009,658,7.2,1.85,10000
49,105,52,275,477,5217498,3668,2312,85,15000000,2000,397,4.6,1.85,157
172,107,0,289,572,5023275,34194,1627,199,15000000,2005,324,7.5,2.35,0
68,120,0,693,49000,4956401,12601,51657,89,15000000,1999,1000,6.5,1.85,0
223,103,1000,611,21000,4235837,175962,23932,336,15000000,2005,1000,7.6,2.35,0
59,92,6,577,890,4002955,33745,3654,198,20000000,1999,729,6.2,1.85,0
252,147,0,669,6000,7219578,235992,8484,1768,15000000,2001,889,8,1.85,16000
106,98,18,220,837,3525161,15388,1675,190,,2007,400,5.5,2.35,0
223,98,11000,557,12000,3247816,36145,19310,108,22000000,2010,6000,6.3,1.85,0
328,103,132,844,10000,2412045,109873,12867,320,15000000,2010,882,7.2,2.35,33000
9,286,,527,857,,3828,3809,39,,,555,7.9,1.78,733
150,111,122,25,918,2203641,42792,1252,162,15000000,2008,278,6.7,2.35,0
21,98,70,90,876,1953732,4996,1351,62,15000000,1986,324,5.3,2.35,843
28,111,0,617,783,1954202,5917,4834,71,15000000,1999,664,6.3,2.35,391
250,111,0,287,6000,1294640,69569,6748,436,15000000,2007,294,6.5,1.85,0
17,100,5,46,192,,1933,527,13,,2014,134,5.6,2.35,708
95,116,460,71,5000,819852,6690,5426,83,,1999,203,7,2.35,284
260,145,756,18,136,26435,111841,203,413,6000000,1927,23,8.3,1.33,12000
141,84,180,58,510,1197786,55928,962,157,12000000,2004,297,7.2,2.35,0
52,115,39,642,12000,529766,22345,14889,144,7000000,1995,970,6.8,1.85,0
205,105,141,56,1000,613556,9427,1172,87,15000000,2015,103,6.4,1.37,0
109,98,34,730,936,353743,20730,3578,111,15000000,2001,826,6.9,2.35,664
103,99,445,9,20,502028,31589,48,172,,2003,13,8,1.85,0
110,110,0,7,64,102055,24570,134,72,300000000,2008,45,6.2,2.35,0
195,97,197,570,13000,122288,64777,15293,201,,2010,794,6.4,2.35,0
14,88,85,40,825,,2699,1432,29,9000000,1996,476,5.6,2.35,154
177,103,129,1000,14000,73548,47574,18639,209,15000000,2008,1000,6.1,2.35,0
17,104,36,2,549,,609,801,15,15000000,2011,248,6,,705
62,90,68,642,17000,28870,14280,32814,41,15000000,2011,14000,5.1,2.35,0
19,105,24,125,776,22723,2236,1732,40,25000000,2001,595,4.5,2.35,193
50,93,17,66,1000,20380,7519,1245,39,15000000,2007,165,5.9,1.85,445
25,141,15,576,735,,3425,2528,32,,2008,627,6,2.35,0
39,85,0,912,14000,,4006,29488,12,20000000,2013,12000,5.8,,0
136,109,19,537,1000,,41638,2829,134,7000000,2014,889,6.1,2.35,13000
26,105,93,51,179,,5018,363,108,15000000,2005,55,4.9,1.78,473
4,98,6,50,61,,80,192,4,15000000,2015,57,5.7,,18
53,119,3,19,556,,9177,996,53,15000000,2009,353,7.1,2.35,821
22,124,67,303,631,,695,1585,32,15000000,2000,452,6.6,,277
147,101,11000,512,13000,70906973,437418,15500,609,14600000,1993,571,8.1,1.85,38000
222,115,13,642,20000,66009973,38202,38963,135,14800000,2015,17000,5.7,2.35,41000
106,120,1000,954,29000,46338728,167750,33791,506,14500000,1996,1000,6.8,2.35,10000
136,111,15,121,1000,7691700,12937,2140,73,10000000,2010,767,7.5,2.35,0
5,94,5,124,467,,993,994,13,14500000,2014,220,6.2,,998
131,131,16000,638,16000,101157447,277505,28544,495,14400000,1992,11000,8.3,2.35,10000
140,139,3000,236,3000,74205,18646,4211,81,14200000,2005,769,7.4,2.35,1000
418,120,0,40,668,141319195,641997,820,1017,15000000,2008,56,8,2.35,13000
94,119,213,249,886,156645693,55101,1639,201,14000000,1987,276,6.9,1.85,3000
82,125,0,700,8000,178406268,213476,11135,271,14000000,1990,995,6.9,1.85,11000
,65,0,176,770,,10,1125,,,,179,9.5,1.33,0
32,108,5,57,442,109306210,44096,717,62,15800000,1988,162,5.5,2.35,489
22,101,34,277,892,,1554,2055,20,15000000,2015,355,5.7,2.35,0
72,145,0,560,10000,70001698,76842,12098,173,14000000,1989,854,7.2,2.35,4000
39,98,226,496,953,68856263,69733,2496,97,15000000,1993,730,6.9,1.85,0
264,101,71,725,10000,51527787,45603,14159,268,15000000,2009,960,5.5,1.85,0
264,92,30,309,941,49122319,47169,2348,162,14000000,2012,459,5.9,2.35,17000
145,93,270,535,13000,,172493,15192,376,14000000,1982,954,7.7,2.35,0
86,109,41,748,997,61356221,19505,3544,162,14000000,2007,826,5.2,2.35,0
112,123,43,238,456,46800000,76477,1326,275,14000000,1977,244,7.1,2.35,0
17,60,,84,155,,5563,552,57,,,130,6.6,,373
101,99,9,648,975,38048637,47814,3500,426,14000000,1998,912,5.5,2.35,0
51,119,350,418,18000,34700000,52846,35501,143,14000000,1988,17000,7.7,1.85,0
42,110,0,490,849,35010192,6352,2226,43,,2012,597,5.4,2.35,0
10,107,116,25,327,34793160,15730,552,31,14000000,1991,172,6.7,1.85,0
43,81,54,636,8000,30628981,15047,10792,160,14000000,1999,670,5,1.85,2000
331,105,58,583,11000,29959436,82327,12894,350,13000000,2011,1000,6.4,2.35,18000
38,82,12,8,23,25571351,3135,49,78,14000000,2002,12,6.6,1.85,184
12,109,309,279,592,27515786,8904,1620,31,14000000,1993,556,5.9,1.85,0
40,95,10,111,706,25482931,9693,1421,33,14000000,2002,266,5.7,2.35,530
34,100,0,364,723,19900000,17262,2348,53,20000000,1995,422,4.5,1.85,1000
82,118,128,467,931,,16294,2704,252,14000000,1977,726,3.7,1.85,889
125,91,31,50,874,16298046,22207,1608,747,14000000,2005,613,5,2.35,0
56,90,119,636,869,15549702,24038,3007,123,14000000,2003,779,4.6,1.85,411
160,108,123,690,26000,15483540,56338,41359,215,14000000,2009,14000,6.5,2.35,4000
71,103,44,625,953,20246959,5721,3299,20,14000000,2010,849,4.9,2.35,1000
37,96,0,654,3000,15062898,11729,6861,106,14000000,1998,2000,6,1.85,645
62,117,160,55,718,14348123,9323,1148,157,12000000,1999,330,6.9,1.85,970
73,93,85,514,1000,15171475,19805,2777,122,8500000,1996,855,5.7,1.85,0
59,136,17000,213,22000,,13548,23378,75,14000000,1977,740,6.7,1.66,932
25,115,0,534,1000,13640000,6011,3267,39,14000000,1994,848,6.9,1.85,905
97,94,0,458,12000,12550242,13866,13446,55,,2007,490,5.5,1.85,488
205,85,52,489,1000,12610731,38985,3050,673,11000000,2001,935,4.4,1.85,0
69,88,189,799,934,47811275,29008,3707,99,15000000,2002,927,5.4,1.85,896
195,112,0,383,12000,11204499,38142,13528,270,14000000,2006,593,7,2.35,0
61,86,70,169,878,10397365,11693,2165,104,14000000,2001,834,5.4,2.35,613
77,86,90,635,962,9402410,11233,3715,32,14000000,2012,925,5.4,2.35,0
259,112,232,177,413,5990075,89906,1372,175,,2007,412,8,1.85,13000
251,137,143,280,14000,5459824,92781,15337,320,26000000,2006,617,7.6,2.35,5000
63,90,49,191,12000,5108820,12519,12776,112,24000000,2000,215,5.9,2.35,853
47,107,956,113,10000,4741987,6782,10368,114,14000000,1999,233,6.6,1.85,860
108,98,176,15,543,4291965,9334,678,59,14000000,2006,113,6.7,2.35,447
64,84,12,102,159,3100650,7277,417,181,14000000,2001,102,3.9,1.85,231
20,139,133,5,423,2474000,2427,446,27,14000000,1995,15,5.7,1.85,127
135,97,11,548,14000,2656324,16444,16431,79,,2008,1000,6.7,2.35,2000
2,127,109,324,16000,1000000,524,17250,8,14000000,1978,469,6.5,2.35,76
262,150,608,43,149,3958500,17933,390,165,8200000,2014,44,6.8,2.35,0
129,104,752,59,412,403649,3174,799,31,,2009,74,6.3,2.35,512
69,132,333,284,380,274299,11077,1429,55,103000000,2002,326,7.3,1.85,0
50,117,2,21,149,,6069,243,34,12000000,2010,32,6.9,2.35,1000
57,115,168,322,697,183088,11704,2243,36,15000000,2008,329,7,1.85,702
116,186,50,338,13000,46495,12053,14638,119,14000000,2011,1000,6.5,1.85,0
45,90,10,378,826,,9928,2207,66,,2009,521,3.6,1.85,934
87,90,0,767,1000,1752214,60460,4377,104,14000000,2010,872,7.7,1.85,14000
357,134,0,11000,15000,83025853,259837,39789,2254,14000000,2005,13000,7.7,1.85,13000
348,101,473,429,833,190871240,167089,2690,491,125000000,2014,809,5.9,2.35,62000
88,97,143,201,927,56631572,123390,1724,248,12000000,1995,281,6.8,1.85,0
181,107,162,135,2000,15854988,36542,2447,378,13500000,2002,258,7.4,1.85,0
107,99,38,390,3000,12282677,28159,4702,96,14000000,2015,837,5.1,1.85,0
53,55,,2,20,447093,12590,25,37,,,3,9.1,1.33,0
132,124,133,170,14000,7060876,44795,14726,314,13500000,2000,230,7.4,1.85,0
401,110,454,816,2000,14989761,185845,4757,284,15000000,2012,906,7.2,2.35,52000
58,105,148,400,539,687081,5602,1767,59,,2001,508,6,1.85,329
1,41,,2,70,,271,74,2,,,2,7.4,,64
192,178,101,471,918,5501940,248354,2334,564,13500000,2004,653,8.3,1.85,14000
157,125,448,93,273,2086345,64556,529,140,10000000,2004,114,8.1,2.35,0
454,108,143,21,19000,2605039,85022,19086,616,,2013,50,6.3,1.85,29000
62,121,272,227,49000,123922370,98348,50141,131,13000000,1987,263,7.3,1.85,0
4,100,26,385,898,163591,912,2895,17,13400000,2010,391,3.6,1.78,502
84,115,209,41,569,73000942,74351,714,233,13000000,2011,69,1.6,1.85,62000
669,108,0,1000,20000,106952327,551363,38072,1140,13000000,2010,15000,8,2.35,106000
492,117,294,1000,10000,58607007,182910,14160,630,100000000,2014,2000,6.2,2.35,60000
149,220,0,3000,22000,57300000,790926,39960,650,13000000,1974,14000,9,1.85,14000
101,112,49,237,656,91038276,47876,1307,320,13000000,2001,363,6.1,1.85,0
102,99,212,54,130,49369900,36108,450,260,7000000,1988,125,5.7,1.85,0
63,109,36,579,3000,61693523,6276,7833,55,13000000,2016,3000,6.8,1.85,16000
106,83,8,612,3000,46729374,116625,6454,469,13000000,2000,934,5.5,1.37,0
50,107,58,316,549,44726644,42614,1747,120,13000000,1988,439,6.8,1.85,0
275,102,51,360,13000,44134898,72803,20330,171,13000000,2014,6000,7.3,1.85,33000
90,100,38,460,833,48637684,16979,2800,42,12500000,2014,807,6.1,2.35,0
133,97,19,835,23000,38176108,222099,37907,549,16000000,1999,13000,7.2,1.85,10000
49,92,13,301,11000,28972187,28805,12687,159,13000000,2002,489,5.9,1.85,1000
19,84,0,182,11000,27979400,37611,12322,72,8200000,1993,852,6.1,1.85,0
186,86,174,2,619,54257433,12983,971,139,17000000,2016,350,6.8,2.35,0
185,120,19,829,8000,23947,357579,12755,1100,13000000,2004,902,7.7,1.85,15000
42,89,13,329,571,60008303,9285,2241,91,13000000,2000,442,4.9,1.85,0
37,117,17,912,1000,49121934,6528,6554,32,13000000,2007,997,6.1,2.35,0
45,97,84,782,899,27141959,19547,2936,168,18000000,1999,842,2.5,1.85,0
57,91,6,459,904,27052167,24834,3353,168,13000000,1998,471,6.1,1.85,934
25,100,15,388,694,26539321,7984,2486,42,13000000,1996,558,5.9,1.85,833
59,72,5,435,659,28501605,31371,2646,166,13000000,1990,628,5.7,1.85,0
58,84,12,334,1000,52543632,12676,2297,84,13200000,2014,345,5.6,2.35,0
330,126,0,745,2000,25592632,220475,5371,1066,18000000,2007,850,7.2,1.85,20000
489,108,232,123,149,25440971,289508,430,611,15000000,2015,145,7.7,2.35,109000
242,112,0,213,512,22858926,254404,1171,840,13000000,1999,216,7.8,1.85,0
40,90,7,405,939,22235901,4339,2815,31,6000000,2001,890,6.1,1.85,593
112,91,13,140,803,38916903,15664,1921,149,13000000,2014,587,5.8,1.85,0
84,135,134,525,4000,16929123,21406,6214,169,14000000,2001,1000,6.5,1.85,0
251,141,16000,78,378,13753931,132149,751,316,19000000,2006,85,7.9,2.35,5000
113,104,35,844,24000,10996440,19707,27806,128,13000000,2006,912,6.3,2.35,862
23,84,18,744,1000,8026971,1520,3352,20,13000000,1998,851,3.8,,204
421,118,412,491,805,14677654,161288,2499,351,13000000,2015,681,8.3,2.35,72000
32,82,799,294,721,9975684,20033,1805,117,13000000,1998,359,6.4,1.85,679
52,95,0,650,899,7881335,21212,3092,107,13000000,1994,849,6.7,1.66,3000
81,94,26,4000,16000,6241697,16059,31005,210,13000000,1999,8000,6.1,1.85,0
,88,76,75,690,,335,998,,,,94,8.1,,22
39,99,7,730,3000,5871603,3116,6485,39,13000000,1999,1000,6,1.85,251
63,121,15,812,4000,16574731,27675,6910,181,13000000,1998,957,5.8,1.85,0
47,84,2,690,15000,5002310,25541,18864,181,13000000,2001,816,5.6,2.35,0
